From Date,NO2,Ozone,PM10,PM2.5,SO2,Year,Month,wd1,wd2,wd3,wd4,wd5,wd6,time
2015-04-04 10:15:00,47.2,32.33,39.0,64.0,12.3,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,615
2015-04-04 10:30:00,39.23,36.4,39.0,64.0,15.43,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,630
2015-04-04 10:45:00,32.67,42.97,39.67,46.67,14.1,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,645
2015-04-04 11:00:00,30.87,51.07,40.0,38.0,19.77,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,660
2015-04-04 11:15:00,40.17,45.97,40.0,38.0,19.7,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,675
2015-04-04 11:30:00,38.53,54.37,40.0,38.0,20.23,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,690
2015-04-04 11:45:00,35.2,62.53,52.0,36.67,9.85,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,705
2015-04-04 12:00:00,24.4,86.77,58.0,36.0,6.3,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,720
2015-04-04 12:15:00,28.27,106.17,58.0,36.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,735
2015-04-04 12:30:00,28.1,110.6,58.0,36.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,750
2015-04-04 12:45:00,24.57,81.4,58.0,36.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,765
2015-04-04 13:00:00,16.27,54.73,,,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,780
2015-04-04 13:15:00,19.7,59.9,,,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,795
2015-04-04 13:30:00,27.07,65.0,,,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,810
2015-04-04 13:45:00,27.63,62.3,48.0,,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,825
2015-04-04 14:00:00,17.33,70.23,48.0,,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,840
2015-04-04 14:15:00,18.3,77.67,48.0,,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,855
2015-04-04 14:30:00,22.13,73.07,48.0,,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,870
2015-04-04 14:45:00,21.13,79.6,57.33,32.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,885
2015-04-04 15:00:00,26.8,63.87,62.0,32.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,900
2015-04-04 15:15:00,26.33,68.37,62.0,32.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,915
2015-04-04 15:30:00,26.07,73.9,62.0,32.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,930
2015-04-04 15:45:00,21.0,72.53,63.33,32.67,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,945
2015-04-04 16:00:00,22.17,160.93,64.0,33.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,960
2015-04-04 16:15:00,35.7,70.67,64.0,33.0,8.0,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,975
2015-04-04 16:30:00,28.7,75.0,64.0,33.0,7.27,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,990
2015-04-04 16:45:00,44.27,73.6,72.67,42.33,8.03,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1005
2015-04-04 17:00:00,35.27,,77.0,47.0,7.7,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1020
2015-04-04 17:15:00,32.33,,77.0,47.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1035
2015-04-04 17:30:00,35.97,53.0,77.0,47.0,23.0,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1050
2015-04-04 17:45:00,37.47,28.1,42.33,78.33,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1065
2015-04-04 18:00:00,,46.8,25.0,94.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1080
2015-04-04 18:15:00,,34.5,25.0,94.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1095
2015-04-04 18:30:00,45.95,23.1,25.0,94.0,8.0,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1110
2015-04-04 18:45:00,89.2,8.33,49.0,34.67,267.2,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1125
2015-04-04 19:00:00,87.3,3.97,61.0,5.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1140
2015-04-04 19:15:00,85.33,0.3,61.0,5.0,11.15,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1155
2015-04-04 19:30:00,81.27,1.1,61.0,5.0,7.8,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1170
2015-04-04 19:45:00,92.13,4.37,105.0,32.33,13.07,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1185
2015-04-04 20:00:00,83.57,8.3,127.0,46.0,11.93,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1200
2015-04-04 20:15:00,87.87,7.73,127.0,46.0,5.9,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1215
2015-04-04 20:30:00,84.8,8.73,127.0,46.0,8.5,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1230
2015-04-04 20:45:00,90.93,57.5,134.33,49.33,10.37,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1245
2015-04-04 21:00:00,86.7,80.87,138.0,51.0,8.67,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1260
2015-04-04 21:15:00,94.57,89.4,138.0,51.0,10.2,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1275
2015-04-04 21:30:00,91.9,82.8,138.0,51.0,10.2,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1290
2015-04-04 21:45:00,83.43,66.65,176.67,83.0,9.63,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1305
2015-04-04 22:00:00,61.9,,196.0,99.0,7.07,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1320
2015-04-04 22:15:00,57.23,,196.0,99.0,4.77,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1335
2015-04-04 22:30:00,55.5,15.7,196.0,99.0,6.2,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1350
2015-04-04 22:45:00,60.85,7.4,143.33,65.0,0.85,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1365
2015-04-04 23:00:00,,9.43,117.0,48.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1380
2015-04-04 23:15:00,,8.57,117.0,48.0,,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1395
2015-04-04 23:30:00,55.0,9.43,117.0,48.0,10.87,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1410
2015-04-04 23:45:00,55.87,9.73,107.0,54.0,10.3,2015,4,0.0,0.0,1.0,0.0,0.0,0.0,1425
2015-05-04 00:00:00,55.0,7.47,102.0,57.0,5.43,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,0
2015-05-04 00:15:00,53.1,1.9,102.0,57.0,9.33,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,15
2015-05-04 00:30:00,51.3,4.07,102.0,57.0,9.23,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,30
2015-05-04 00:45:00,52.3,5.77,126.0,72.33,12.77,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,45
2015-05-04 01:00:00,55.2,5.37,138.0,80.0,15.53,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,60
2015-05-04 01:15:00,55.7,5.83,138.0,80.0,11.63,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,75
2015-05-04 01:30:00,55.8,5.9,138.0,80.0,11.53,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,90
2015-05-04 01:45:00,51.37,6.4,106.0,79.33,8.1,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,105
2015-05-04 02:00:00,50.9,8.03,90.0,79.0,9.17,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,120
2015-05-04 02:15:00,50.87,6.7,90.0,79.0,11.57,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,135
2015-05-04 02:30:00,50.97,7.63,90.0,79.0,10.97,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,150
2015-05-04 02:45:00,54.8,7.4,96.0,61.0,10.77,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,165
2015-05-04 03:00:00,52.73,7.83,99.0,52.0,8.3,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,180
2015-05-04 03:15:00,42.87,14.83,99.0,52.0,9.03,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,195
2015-05-04 03:30:00,36.4,26.4,99.0,52.0,11.43,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,210
2015-05-04 03:45:00,35.43,20.4,90.33,48.67,7.23,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,225
2015-05-04 04:00:00,33.1,17.73,86.0,47.0,2.7,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,240
2015-05-04 04:15:00,24.3,24.37,86.0,47.0,4.15,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,255
2015-05-04 04:30:00,20.0,22.33,86.0,47.0,3.55,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,270
2015-05-04 04:45:00,18.67,20.6,56.0,26.33,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,285
2015-05-04 05:00:00,16.73,18.87,41.0,16.0,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,300
2015-05-04 05:15:00,19.97,14.3,41.0,16.0,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,315
2015-05-04 05:30:00,25.1,13.4,41.0,16.0,14.0,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,330
2015-05-04 05:45:00,28.3,14.57,74.33,24.67,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,345
2015-05-04 06:00:00,35.7,21.63,91.0,29.0,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,360
2015-05-04 06:15:00,38.8,29.8,91.0,29.0,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,375
2015-05-04 06:30:00,37.3,17.9,91.0,29.0,11.0,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,390
2015-05-04 06:45:00,45.13,13.9,132.33,31.0,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,405
2015-05-04 07:00:00,55.93,8.83,153.0,33.0,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,420
2015-05-04 07:15:00,64.47,10.67,153.0,33.0,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,435
2015-05-04 07:30:00,70.37,9.63,153.0,33.0,15.0,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,450
2015-05-04 07:45:00,85.83,14.17,184.33,81.0,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,465
2015-05-04 08:00:00,73.13,14.4,200.0,105.0,4.0,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,480
2015-05-04 08:15:00,64.63,5.3,200.0,105.0,20.9,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,495
2015-05-04 08:30:00,55.87,10.3,200.0,105.0,30.97,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,510
2015-05-04 08:45:00,44.37,18.87,152.67,92.33,31.17,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,525
2015-05-04 09:00:00,48.63,51.33,129.0,86.0,42.23,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,540
2015-05-04 09:15:00,41.03,76.43,129.0,86.0,41.0,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,555
2015-05-04 09:30:00,36.9,57.97,129.0,86.0,38.43,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,570
2015-05-04 09:45:00,33.63,66.67,125.67,94.67,31.53,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,585
2015-05-04 10:00:00,33.4,68.0,124.0,99.0,34.13,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,600
2015-05-04 10:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,615
2015-05-04 10:30:00,30.0,21.0,78.0,70.0,4.0,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,630
2015-05-04 10:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,645
2015-05-04 11:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,660
2015-05-04 11:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,675
2015-05-04 11:30:00,28.0,15.0,49.0,30.0,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,690
2015-05-04 11:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,705
2015-05-04 12:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,720
2015-05-04 12:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,735
2015-05-04 12:30:00,49.0,21.0,101.0,49.0,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,750
2015-05-04 12:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,765
2015-05-04 13:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,780
2015-05-04 13:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,795
2015-05-04 13:30:00,86.0,11.0,141.0,75.0,29.0,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,810
2015-05-04 13:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,825
2015-05-04 14:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,840
2015-05-04 14:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,855
2015-05-04 14:30:00,74.0,12.0,159.0,239.0,29.0,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,870
2015-05-04 14:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,885
2015-05-04 15:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,900
2015-05-04 15:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,915
2015-05-04 15:30:00,50.0,63.0,119.0,194.0,48.0,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,930
2015-05-04 15:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,945
2015-05-04 16:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,960
2015-05-04 16:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,975
2015-05-04 16:30:00,42.0,68.0,116.0,230.0,43.0,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,990
2015-05-04 16:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1005
2015-05-04 17:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1020
2015-05-04 17:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1035
2015-05-04 17:30:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1050
2015-05-04 17:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1065
2015-05-04 18:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1080
2015-05-04 18:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1095
2015-05-04 18:30:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1110
2015-05-04 18:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1125
2015-05-04 19:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1140
2015-05-04 19:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1155
2015-05-04 19:30:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1170
2015-05-04 19:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1185
2015-05-04 20:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1200
2015-05-04 20:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1215
2015-05-04 20:30:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1230
2015-05-04 20:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1245
2015-05-04 21:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1260
2015-05-04 21:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1275
2015-05-04 21:30:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1290
2015-05-04 21:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1305
2015-05-04 22:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1320
2015-05-04 22:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1335
2015-05-04 22:30:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1350
2015-05-04 22:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1365
2015-05-04 23:00:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1380
2015-05-04 23:15:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1395
2015-05-04 23:30:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1410
2015-05-04 23:45:00,,,,,,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1425
2015-06-04 00:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,0
2015-06-04 00:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,15
2015-06-04 00:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,30
2015-06-04 00:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,45
2015-06-04 01:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,60
2015-06-04 01:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,75
2015-06-04 01:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,90
2015-06-04 01:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,105
2015-06-04 02:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,120
2015-06-04 02:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,135
2015-06-04 02:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,150
2015-06-04 02:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,165
2015-06-04 03:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,180
2015-06-04 03:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,195
2015-06-04 03:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,210
2015-06-04 03:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,225
2015-06-04 04:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,240
2015-06-04 04:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,255
2015-06-04 04:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,270
2015-06-04 04:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,285
2015-06-04 05:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,300
2015-06-04 05:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,315
2015-06-04 05:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,330
2015-06-04 05:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,345
2015-06-04 06:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,360
2015-06-04 06:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,375
2015-06-04 06:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,390
2015-06-04 06:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,405
2015-06-04 07:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,420
2015-06-04 07:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,435
2015-06-04 07:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,450
2015-06-04 07:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,465
2015-06-04 08:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,480
2015-06-04 08:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,495
2015-06-04 08:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,510
2015-06-04 08:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,525
2015-06-04 09:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,540
2015-06-04 09:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,555
2015-06-04 09:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,570
2015-06-04 09:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,585
2015-06-04 10:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,600
2015-06-04 10:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,615
2015-06-04 10:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,630
2015-06-04 10:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,645
2015-06-04 11:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,660
2015-06-04 11:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,675
2015-06-04 11:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,690
2015-06-04 11:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,705
2015-06-04 12:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,720
2015-06-04 12:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,735
2015-06-04 12:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,750
2015-06-04 12:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,765
2015-06-04 13:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,780
2015-06-04 13:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,795
2015-06-04 13:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,810
2015-06-04 13:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,825
2015-06-04 14:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,840
2015-06-04 14:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,855
2015-06-04 14:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,870
2015-06-04 14:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,885
2015-06-04 15:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,900
2015-06-04 15:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,915
2015-06-04 15:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,930
2015-06-04 15:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,945
2015-06-04 16:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,960
2015-06-04 16:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,975
2015-06-04 16:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,990
2015-06-04 16:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1005
2015-06-04 17:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1020
2015-06-04 17:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1035
2015-06-04 17:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1050
2015-06-04 17:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1065
2015-06-04 18:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1080
2015-06-04 18:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1095
2015-06-04 18:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1110
2015-06-04 18:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1125
2015-06-04 19:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1140
2015-06-04 19:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1155
2015-06-04 19:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1170
2015-06-04 19:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1185
2015-06-04 20:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1200
2015-06-04 20:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1215
2015-06-04 20:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1230
2015-06-04 20:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1245
2015-06-04 21:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1260
2015-06-04 21:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1275
2015-06-04 21:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1290
2015-06-04 21:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1305
2015-06-04 22:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1320
2015-06-04 22:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1335
2015-06-04 22:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1350
2015-06-04 22:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1365
2015-06-04 23:00:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1380
2015-06-04 23:15:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1395
2015-06-04 23:30:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1410
2015-06-04 23:45:00,,,,,,2015,6,0.0,0.0,0.0,0.0,1.0,0.0,1425
2015-07-04 00:00:00,,,,,,2015,7,0.0,0.0,1.0,0.0,0.0,0.0,0
2015-07-04 00:15:00,,,,,,2015,7,0.0,0.0,1.0,0.0,0.0,0.0,15
2015-07-04 00:30:00,,,,,,2015,7,0.0,0.0,1.0,0.0,0.0,0.0,30
2015-07-04 00:45:00,,,,,,2015,7,0.0,0.0,1.0,0.0,0.0,0.0,45
2015-07-04 01:00:00,,,,,,2015,7,0.0,0.0,1.0,0.0,0.0,0.0,60
2015-07-04 01:15:00,,,,,,2015,7,0.0,0.0,1.0,0.0,0.0,0.0,75
2015-07-04 01:30:00,,,,,,2015,7,0.0,0.0,1.0,0.0,0.0,0.0,90
